millis,x_1,y_1,z_1,x_2,y_2,z_2
175875,8.13,-2.26,5.75,2.59,-9.17,2.62
175899,8.24,-2.24,5.72,2.52,-9.32,2.96
175949,8.14,-2.32,5.64,2.64,-9.15,2.72
175974,8.07,-2.25,5.68,2.60,-9.10,2.70
176024,8.18,-2.26,5.80,2.69,-9.29,3.04
176049,8.12,-2.20,5.44,2.63,-9.23,2.69
176100,8.19,-2.29,5.66,2.63,-9.32,2.77
176124,8.08,-2.25,5.75,2.76,-9.24,2.68
176174,8.15,-2.24,5.66,2.52,-9.31,2.86
176199,8.04,-2.28,5.60,2.69,-9.32,2.94
176224,8.14,-2.31,5.67,2.70,-9.22,3.06
176274,8.16,-2.28,5.98,2.63,-9.24,2.80
176300,8.22,-2.21,5.92,2.70,-9.22,2.47
176350,8.26,-2.30,5.83,2.60,-9.17,2.81
176374,8.25,-2.21,5.54,2.73,-9.13,2.84
176424,8.07,-2.30,5.83,2.52,-9.25,2.79
176449,8.13,-2.30,5.64,2.60,-9.26,2.66
176499,8.12,-2.28,5.69,2.87,-9.28,2.58
176524,8.10,-2.28,5.68,2.60,-9.32,3.24
176574,8.11,-2.31,5.73,2.55,-9.29,2.72
176600,8.14,-2.26,5.81,2.51,-9.24,3.00
176624,8.12,-2.16,5.73,2.84,-9.23,2.49
176674,8.17,-2.29,5.91,2.72,-9.24,2.47
176699,8.05,-2.31,5.70,2.67,-9.22,2.92
176749,8.10,-2.29,6.01,2.66,-9.25,2.54
176774,8.06,-2.32,5.63,2.64,-9.24,2.80
176825,8.13,-2.26,5.70,2.59,-9.35,2.97
176849,8.16,-2.22,6.03,2.68,-9.26,2.67
176900,8.11,-2.23,5.82,2.65,-9.13,2.81
176924,8.22,-2.21,5.74,2.76,-9.30,2.77
176973,8.05,-2.29,5.87,2.68,-9.32,3.14
176999,8.12,-2.30,5.51,2.62,-9.25,2.88
177048,8.04,-2.27,5.78,2.59,-9.23,2.99
177074,8.19,-2.21,5.68,2.66,-9.20,2.63
177099,8.23,-2.24,5.99,2.69,-9.18,2.83
177149,8.07,-2.29,5.61,2.72,-9.17,2.67
177174,8.13,-2.25,5.62,2.70,-9.20,2.91
177224,8.10,-2.18,5.83,2.68,-9.23,2.94
177249,8.17,-2.40,5.63,2.71,-9.25,2.79
177298,8.25,-2.23,5.57,2.63,-9.25,2.73
177324,8.27,-2.25,5.55,2.73,-9.21,2.70
177374,8.09,-2.30,5.82,2.69,-9.27,2.88
177399,8.17,-2.21,5.86,2.66,-9.17,2.97
177448,8.03,-2.26,5.83,2.49,-9.25,3.01
177474,8.05,-2.20,5.75,2.67,-9.11,2.77
177499,8.03,-2.23,5.81,2.74,-9.22,2.85
177550,8.08,-2.23,5.73,2.45,-9.20,2.79
177574,8.24,-2.25,5.61,2.75,-9.26,3.00
177625,8.20,-2.21,5.57,2.58,-9.16,2.79
177649,8.12,-2.22,5.77,2.77,-9.19,2.58
177698,8.11,-2.26,5.85,2.76,-9.18,2.71
177724,8.24,-2.29,5.65,2.62,-9.23,2.98
177773,8.02,-2.30,5.55,2.65,-9.32,2.96
177800,8.15,-2.26,5.79,2.60,-9.25,2.73
177849,8.11,-2.32,5.89,2.62,-9.23,2.70
177874,8.11,-2.26,5.73,2.57,-9.23,2.86
177899,8.25,-2.33,5.63,2.75,-9.23,2.79
177949,8.19,-2.25,5.63,2.67,-9.28,2.87
177974,8.02,-2.24,5.77,2.77,-9.37,2.74
178024,8.19,-2.32,5.78,2.70,-9.16,2.47
178050,8.24,-2.26,5.61,2.73,-9.28,2.96
178099,8.18,-2.25,5.73,2.64,-9.32,3.20
178124,8.09,-2.17,5.91,2.51,-9.21,2.91
178173,8.05,-2.28,5.64,2.79,-9.26,2.95
178199,8.17,-2.30,5.54,2.76,-9.25,2.78
178248,8.07,-2.26,5.89,2.60,-9.22,2.89
178274,8.18,-2.30,5.92,2.50,-9.28,2.78
178299,8.16,-2.26,5.92,2.57,-9.29,2.88
178350,8.14,-2.29,5.96,2.72,-9.25,2.75
178374,7.98,-2.23,5.78,2.72,-9.41,2.94
178424,8.15,-2.25,5.69,2.72,-9.27,2.82
178449,8.24,-2.27,5.90,2.65,-9.23,2.52
178498,8.17,-2.32,5.76,2.56,-9.17,2.80
178525,8.15,-2.36,5.97,2.79,-9.27,2.61
178574,8.22,-2.27,5.68,2.57,-9.24,2.69
178598,8.22,-2.27,5.70,2.50,-9.22,2.58
178649,8.12,-2.21,5.76,2.70,-9.37,3.00
178674,8.02,-2.33,5.71,2.58,-9.25,2.96
178699,8.21,-2.28,5.55,2.57,-9.24,2.85
178749,8.15,-2.28,5.64,2.87,-9.21,2.44
178775,8.09,-2.17,5.57,2.60,-9.31,2.52
178825,8.22,-2.27,5.87,2.63,-9.24,2.64
178849,8.28,-2.25,5.93,2.72,-9.16,2.78
178898,8.04,-2.24,5.54,2.63,-9.22,2.69
178924,8.17,-2.31,5.73,2.75,-9.25,2.79
178973,8.10,-2.27,5.60,2.79,-9.13,2.72
178999,8.21,-2.28,5.71,2.75,-9.22,2.62
179049,8.18,-2.31,5.69,2.66,-9.26,2.90
179075,8.09,-2.21,5.77,2.64,-9.33,2.87
179099,8.25,-2.20,5.95,2.60,-9.20,2.72
179149,8.12,-2.24,5.48,2.73,-9.29,2.73
179174,8.14,-2.28,5.69,2.68,-9.19,2.69
179224,8.08,-2.28,5.89,2.70,-9.16,2.60
179249,8.13,-2.31,5.82,2.60,-9.23,2.75
179299,8.01,-2.24,5.77,2.63,-9.27,2.98
179324,8.01,-2.28,5.67,2.64,-9.26,2.94
179374,8.21,-2.23,5.67,2.69,-9.24,2.81
179399,8.11,-2.27,5.56,2.66,-9.30,2.80
179448,8.23,-2.24,5.71,2.62,-9.24,2.86
179474,8.11,-2.28,5.68,2.51,-9.27,2.94
179523,8.02,-2.29,5.67,2.85,-9.17,2.65
179550,8.09,-2.27,5.72,2.67,-9.16,3.08
179574,8.16,-2.33,5.59,2.70,-9.24,2.73
179623,8.01,-2.27,5.93,2.62,-9.20,2.82
179649,8.05,-2.25,5.68,2.67,-9.27,2.67
179698,8.08,-2.28,5.69,2.72,-9.22,2.87
179724,8.15,-2.36,5.83,2.67,-9.26,3.15
179773,8.17,-2.32,5.91,2.72,-9.30,2.76
179800,8.08,-2.27,5.93,2.64,-9.20,2.79
179849,8.22,-2.29,5.75,2.63,-9.16,2.60
179874,8.17,-2.30,5.64,2.70,-9.23,2.75
179923,8.07,-2.26,6.00,2.65,-9.33,2.82
179949,8.14,-2.29,5.55,2.69,-9.13,2.68
179974,8.08,-2.32,5.57,2.81,-9.21,2.79
180024,8.11,-2.29,5.77,2.63,-9.11,2.99
180049,8.06,-2.24,5.61,2.55,-9.14,2.69
180099,8.21,-2.31,5.79,2.48,-9.19,2.97
180124,8.18,-2.28,5.89,2.67,-9.18,3.02
180173,8.20,-2.32,5.67,2.56,-9.23,2.79
180199,8.16,-2.31,5.73,2.73,-9.28,3.18
180248,8.07,-2.26,5.65,2.65,-9.30,2.93
180275,8.09,-2.34,5.60,2.71,-9.13,2.94
180324,8.22,-2.32,5.77,2.54,-9.23,3.23
180349,8.16,-2.24,5.90,2.60,-9.21,2.69
180374,8.19,-2.33,5.74,2.74,-9.20,2.85
180423,8.15,-2.20,5.42,2.81,-9.34,2.93
180449,8.15,-2.20,5.76,2.59,-9.27,2.94
180498,8.15,-2.26,5.61,2.52,-9.19,2.80
180525,8.10,-2.21,5.73,2.75,-9.27,2.50
180574,8.05,-2.27,5.73,2.77,-9.30,2.90
180599,8.21,-2.32,5.83,2.76,-9.25,2.68
180648,8.09,-2.38,5.71,2.49,-9.16,2.81
180674,8.14,-2.23,5.60,2.59,-9.28,2.79
180723,8.22,-2.27,5.84,2.64,-9.31,3.05
180749,8.12,-2.26,5.71,2.79,-9.23,2.86
180774,8.08,-2.22,6.00,2.65,-9.24,2.78
180824,8.11,-2.30,5.72,2.75,-9.22,2.77
180849,8.09,-2.30,5.42,2.61,-9.34,3.02
180898,8.03,-2.24,5.52,2.88,-9.18,2.89
180924,8.10,-2.21,5.72,2.65,-9.27,2.72
180973,8.10,-2.35,5.70,2.86,-9.27,3.06
180999,8.12,-2.26,5.54,2.64,-9.25,2.96
181049,8.34,-2.32,5.66,2.59,-9.24,2.73
181074,8.10,-2.29,5.75,2.67,-9.22,2.61
181124,8.06,-2.31,5.66,2.56,-9.27,2.74
181149,8.14,-2.30,5.83,2.70,-9.29,2.85
181174,8.17,-2.29,5.54,2.62,-9.13,2.74
181223,8.14,-2.33,5.76,2.61,-9.27,2.69
181250,8.13,-2.31,5.92,2.68,-9.20,2.56
181299,8.18,-2.28,5.85,2.46,-9.20,2.68
181324,8.17,-2.23,5.58,2.62,-9.20,2.76
181373,8.11,-2.35,5.81,2.64,-9.18,2.93
181399,8.11,-2.30,5.84,2.58,-9.18,2.66
181448,8.23,-2.26,5.94,2.57,-9.27,3.10
181474,8.10,-2.28,5.55,2.60,-9.30,2.63
181524,8.24,-2.27,5.67,2.58,-9.17,3.06
181550,8.06,-2.30,5.89,2.62,-9.22,2.72
181574,8.17,-2.26,5.85,2.66,-9.29,2.67
181623,8.07,-2.31,6.08,2.76,-9.29,3.01
181649,8.22,-2.25,5.50,2.57,-9.21,2.71
181698,8.06,-2.29,5.73,2.69,-9.24,2.88
181724,8.12,-2.19,5.43,2.65,-9.21,3.08
181774,8.09,-2.32,5.69,2.73,-9.29,2.89
181799,8.23,-2.29,5.82,2.64,-9.24,2.75
181849,8.21,-2.21,5.71,2.66,-9.34,2.96
181874,8.09,-2.30,6.00,2.73,-9.20,2.93
181924,8.12,-2.31,5.67,2.61,-9.14,2.67
181948,8.18,-2.30,5.87,2.70,-9.22,3.04
181999,8.02,-2.31,5.83,2.59,-9.23,2.76
182025,8.08,-2.22,5.74,2.72,-9.23,2.84
182049,8.21,-2.22,5.75,2.72,-9.19,2.80
182098,7.96,-2.33,5.72,2.55,-9.20,2.54
182124,8.23,-2.35,5.83,2.62,-9.23,3.03
182173,8.21,-2.24,5.43,2.67,-9.26,2.75
182199,7.99,-2.25,5.74,2.67,-9.34,2.99
182249,8.16,-2.25,5.79,2.60,-9.20,2.81
182275,8.19,-2.25,5.46,2.71,-9.30,2.96
182325,8.19,-2.25,5.68,2.45,-9.17,2.89
182348,8.07,-2.30,5.69,2.58,-9.26,2.63
182400,8.00,-2.22,5.65,2.66,-9.17,2.62
182423,8.14,-2.27,5.82,2.62,-9.24,2.55
182449,8.18,-2.25,5.71,2.60,-9.17,2.75
182499,8.22,-2.35,5.88,2.58,-9.25,2.64
182524,8.16,-2.33,5.52,2.71,-9.36,2.88
182574,8.14,-2.26,5.77,2.60,-9.20,2.87
182599,8.17,-2.30,5.68,2.68,-9.24,3.18
182649,8.10,-2.33,5.73,2.71,-9.25,3.05
182674,8.05,-2.30,5.83,2.61,-9.17,2.59
182724,8.18,-2.32,5.90,2.63,-9.25,2.68
182774,8.14,-2.24,5.72,2.66,-9.25,2.86
182799,8.15,-2.25,5.92,2.75,-9.23,3.04
182823,8.09,-2.28,5.67,2.71,-9.23,2.63
182849,8.08,-2.24,5.78,2.56,-9.26,2.81
182898,8.12,-2.35,5.80,2.55,-9.18,2.79
182924,8.18,-2.32,5.60,2.67,-9.21,2.73
182974,8.11,-2.27,5.85,2.83,-9.29,2.62
183249,8.14,-2.24,5.64,2.60,-9.23,2.74
183273,8.24,-2.28,5.57,2.51,-9.22,3.00
183300,8.05,-2.31,5.89,2.59,-9.29,2.68
183324,8.09,-2.29,5.69,2.70,-9.20,2.36
183348,8.17,-2.21,5.72,2.59,-9.27,2.95
183400,8.03,-2.31,5.74,2.75,-9.23,2.74
183425,8.13,-2.37,5.74,2.66,-9.21,2.74
183475,8.01,-2.25,5.81,2.61,-9.29,2.79
183499,8.25,-2.27,5.61,2.59,-9.16,2.52
183524,8.14,-2.22,5.93,2.66,-9.26,2.66
183574,8.13,-2.26,5.68,2.61,-9.32,2.87
183599,8.12,-2.28,5.66,2.65,-9.22,2.91
183650,8.26,-2.32,5.69,2.69,-9.31,3.00
183674,8.11,-2.16,5.60,2.60,-9.18,3.03
183725,8.14,-2.26,5.74,2.68,-9.22,2.72
183748,8.20,-2.25,5.75,2.46,-9.19,2.90
183799,8.14,-2.17,5.36,2.66,-9.25,2.86
183823,8.17,-2.17,5.80,2.53,-9.26,2.68
183874,8.15,-2.22,5.74,2.79,-9.26,3.07
183900,8.04,-2.38,5.57,2.55,-9.25,2.47
183924,8.05,-2.29,5.83,2.50,-9.26,2.57
183974,8.22,-2.29,5.70,2.59,-9.14,2.80
183999,8.17,-2.31,5.72,2.63,-9.34,2.84
184049,8.09,-2.28,5.82,2.73,-9.31,2.72
184074,8.07,-2.40,5.83,2.72,-9.25,2.88
184124,8.25,-2.23,5.72,2.49,-9.26,2.58
184148,8.10,-2.29,5.60,2.68,-9.24,2.63
184200,8.10,-2.23,5.86,2.73,-9.19,2.68
184224,8.08,-2.28,5.82,2.65,-9.26,2.85
184274,8.21,-2.27,5.63,2.71,-9.20,2.67
184299,8.12,-2.30,5.63,2.56,-9.20,2.70
184349,8.04,-2.24,5.65,2.64,-9.17,2.76
184375,8.07,-2.25,5.91,2.73,-9.28,2.98
184399,8.08,-2.28,5.87,2.48,-9.26,2.53
184450,8.07,-2.30,5.65,2.58,-9.26,3.05
184474,8.11,-2.26,5.86,2.72,-9.20,2.89
184524,8.07,-2.16,5.68,2.49,-9.23,2.51
184548,8.15,-2.28,5.77,2.60,-9.20,2.69
184599,8.06,-2.24,5.77,2.70,-9.25,2.50
184625,8.11,-2.31,5.88,2.68,-9.27,2.95
184675,8.20,-2.28,6.06,2.62,-9.30,2.77
184699,8.18,-2.23,5.72,2.65,-9.21,2.70
184750,8.19,-2.28,5.65,2.74,-9.29,2.76
184773,8.02,-2.26,5.77,2.84,-9.26,2.78
184799,8.10,-2.27,5.70,2.71,-9.21,2.86
184849,8.02,-2.23,5.84,2.79,-9.33,2.73
184875,8.15,-2.26,5.81,2.55,-9.26,2.93
184925,8.03,-2.22,5.68,2.67,-9.25,2.74
184949,8.17,-2.26,5.75,2.65,-9.22,2.87
184999,8.04,-2.22,5.66,2.62,-9.34,2.83
185024,8.18,-2.21,5.80,2.41,-9.18,2.96
185074,8.10,-2.24,5.83,2.78,-9.30,3.07
185099,8.12,-2.27,5.76,2.69,-9.23,3.07
185150,8.19,-2.24,5.77,2.56,-9.17,2.83
185175,8.09,-2.21,5.49,2.79,-9.22,2.60
185199,8.22,-2.34,5.79,2.61,-9.24,2.70
185249,8.06,-2.28,5.73,2.69,-9.31,3.22
185274,8.23,-2.32,5.63,2.59,-9.24,2.99
185324,8.00,-2.28,5.83,2.49,-9.29,2.62
185349,8.00,-2.27,5.82,2.75,-9.25,2.64
185400,8.18,-2.34,5.86,2.52,-9.27,2.89
185424,8.22,-2.18,5.76,2.64,-9.21,3.04
185475,8.13,-2.25,5.79,2.57,-9.23,2.89
185499,8.19,-2.28,5.58,2.72,-9.30,2.95
185549,8.31,-2.36,5.81,2.71,-9.22,2.43
185574,8.06,-2.20,5.73,2.75,-9.18,2.49
185600,8.21,-2.17,5.65,2.50,-9.11,2.86
185650,8.10,-2.27,5.75,2.61,-9.24,2.36
185674,8.09,-2.23,5.65,2.61,-9.16,2.78
185724,8.21,-2.30,5.50,2.69,-9.33,2.53
185749,8.09,-2.21,5.46,2.66,-9.24,2.94
185799,8.08,-2.31,5.76,2.73,-9.14,2.81
185824,8.20,-2.26,5.82,2.56,-9.24,3.09
185875,8.20,-2.23,5.59,2.64,-9.27,3.01
185900,8.17,-2.28,5.75,2.50,-9.14,2.99
185950,8.10,-2.14,5.85,2.61,-9.37,2.97
185974,8.05,-2.28,5.63,2.68,-9.23,2.84
185999,8.04,-2.23,5.78,2.77,-9.37,2.80
186049,8.05,-2.23,5.59,2.57,-9.18,2.70
186074,8.06,-2.20,5.56,2.71,-9.38,2.84
186125,8.15,-2.32,5.81,2.55,-9.18,2.87
186149,8.12,-2.25,5.68,2.62,-9.21,2.75
186200,8.29,-2.24,5.60,2.62,-9.14,2.74
186224,8.08,-2.28,5.73,2.70,-9.20,2.73
186274,7.98,-2.25,5.86,2.44,-9.30,3.08
186299,8.18,-2.40,5.80,2.76,-9.24,2.70
186349,8.15,-2.29,5.79,2.56,-9.16,3.01
186375,7.94,-2.26,5.81,2.67,-9.25,3.23
186400,8.05,-2.25,5.65,2.68,-9.22,2.81
186449,8.05,-2.31,6.01,2.58,-9.24,2.61
186474,8.05,-2.24,5.72,2.73,-9.28,2.89
186524,8.03,-2.33,5.71,2.57,-9.20,2.69
186549,8.17,-2.23,5.84,2.69,-9.23,2.79
186599,8.19,-2.24,5.56,2.79,-9.32,3.00
186625,8.06,-2.27,5.66,2.58,-9.24,2.82
186675,8.00,-2.26,5.59,2.59,-9.28,2.76
186699,8.09,-2.28,5.81,2.65,-9.27,3.02
186749,8.09,-2.28,5.90,2.65,-9.31,2.73
186774,8.12,-2.27,5.89,2.79,-9.27,2.63
186824,8.16,-2.23,5.98,2.69,-9.33,2.99
186850,8.17,-2.26,5.83,2.71,-9.19,2.66
186874,8.15,-2.25,5.70,2.61,-9.21,2.68
186925,8.22,-2.36,5.81,2.69,-9.28,2.62
186949,8.14,-2.28,5.67,2.50,-9.19,2.66
186999,8.06,-2.25,5.55,2.74,-9.25,2.77
187024,8.16,-2.28,5.76,2.71,-9.22,2.63
187074,8.19,-2.25,5.83,2.58,-9.28,2.71
187100,8.12,-2.30,5.73,2.61,-9.27,2.56
187150,8.31,-2.30,5.52,2.63,-9.16,2.71
187174,8.11,-2.25,5.69,2.73,-9.19,2.75
187225,8.03,-2.27,5.62,2.65,-9.19,2.64
187249,8.12,-2.30,5.91,2.68,-9.29,3.12
187274,8.17,-2.26,5.89,2.73,-9.31,2.93
187324,8.33,-2.30,5.61,2.56,-9.17,2.79
187350,8.01,-2.25,5.75,2.76,-9.14,2.85
187400,8.25,-2.26,5.88,2.67,-9.23,2.97
187424,8.15,-2.25,5.65,2.67,-9.20,2.84
187474,8.09,-2.26,5.72,2.54,-9.18,2.86
187499,8.12,-2.28,5.40,2.70,-9.29,2.92
187549,8.14,-2.26,5.93,2.78,-9.29,2.88
187574,8.19,-2.27,5.75,2.67,-9.12,2.87
187625,8.10,-2.31,5.82,2.61,-9.24,2.79
187650,8.11,-2.28,5.74,2.56,-9.26,2.94
187674,8.19,-2.26,5.96,2.65,-9.24,2.75
187724,8.15,-2.22,5.74,2.59,-9.22,2.79
187749,8.13,-2.27,5.77,2.67,-9.18,2.55
187799,8.08,-2.24,5.52,2.64,-9.18,2.74
187824,8.05,-2.27,5.81,2.66,-9.26,2.77
187875,8.17,-2.29,5.61,2.68,-9.26,2.59
187899,8.17,-2.33,5.85,2.79,-9.30,2.92
187950,8.06,-2.21,5.93,2.73,-9.21,3.01
187974,8.19,-2.26,5.76,2.65,-9.24,2.91
188023,8.15,-2.28,5.63,2.66,-9.16,2.97
188049,8.18,-2.26,5.93,2.74,-9.29,2.72
188098,8.16,-2.35,5.73,2.55,-9.21,2.50
188125,8.09,-2.26,5.61,2.76,-9.22,2.89
188149,7.98,-2.23,5.87,2.76,-9.21,2.73
188199,8.20,-2.27,6.00,2.70,-9.35,2.79
188224,8.09,-2.26,5.79,2.72,-9.27,2.84
188274,8.17,-2.34,5.82,2.56,-9.16,2.53
188299,8.26,-2.26,5.68,2.55,-9.25,3.02
188350,8.06,-2.33,5.49,2.51,-9.16,2.76
188375,7.98,-2.27,5.46,2.74,-9.18,2.89
188424,8.07,-2.23,5.68,2.64,-9.31,2.70
188449,8.12,-2.26,5.87,2.60,-9.28,2.69
188498,8.22,-2.28,5.82,2.45,-9.20,3.07
188524,8.26,-2.28,5.82,2.74,-9.22,2.87
188549,8.02,-2.28,5.71,2.68,-9.21,2.85
188600,8.18,-2.29,5.80,2.69,-9.17,2.74
188624,8.16,-2.25,5.96,2.79,-9.19,3.02
188675,8.12,-2.31,5.83,2.69,-9.22,2.87
188699,8.16,-2.30,5.71,2.57,-9.31,2.87
188749,8.24,-2.29,5.95,2.65,-9.24,2.78
188774,8.28,-2.26,5.46,2.46,-9.29,3.20
188823,8.19,-2.28,5.91,2.70,-9.25,3.01
188850,8.01,-2.30,5.76,2.72,-9.24,3.04
188899,8.18,-2.31,5.68,2.69,-9.25,2.69
188924,8.00,-2.34,5.75,2.63,-9.24,3.03
188949,8.16,-2.19,5.69,2.65,-9.29,2.99
188999,8.07,-2.25,5.69,2.73,-9.24,2.86
189024,8.05,-2.28,5.64,2.79,-9.28,2.44
189074,8.19,-2.31,5.91,2.70,-9.20,2.92
189100,8.18,-2.28,5.79,2.79,-9.34,2.72
189150,8.28,-2.26,5.55,2.51,-9.20,3.11
189174,8.15,-2.27,5.94,2.70,-9.16,2.79
189223,8.08,-2.28,5.46,2.84,-9.24,2.90
189249,8.06,-2.24,5.58,2.67,-9.14,3.07
189298,8.11,-2.33,5.62,2.59,-9.28,2.76
189324,8.27,-2.22,6.10,2.64,-9.28,2.55
189349,8.14,-2.25,5.79,2.79,-9.37,2.74
189400,8.03,-2.27,5.81,2.71,-9.28,2.98
189424,8.10,-2.26,5.55,2.71,-9.20,2.70
189474,8.10,-2.19,5.88,2.72,-9.25,2.61
189499,8.05,-2.19,5.76,2.65,-9.33,2.79
189549,8.12,-2.34,5.80,2.71,-9.30,2.78
189575,8.17,-2.26,5.62,2.55,-9.22,2.73
189624,8.06,-2.29,5.71,2.67,-9.32,2.78
189649,8.14,-2.29,5.86,2.54,-9.14,3.03
189699,8.06,-2.23,5.74,2.77,-9.20,2.62
189724,8.14,-2.35,5.81,2.55,-9.18,2.78
189749,8.07,-2.27,5.85,2.60,-9.20,2.94
189799,7.98,-2.16,5.85,2.61,-9.37,2.75
189825,8.12,-2.22,6.03,2.56,-9.29,3.10
189875,8.15,-2.32,5.69,2.63,-9.19,2.83
189899,8.22,-2.29,5.79,2.79,-9.21,3.16
189949,8.22,-2.18,5.58,2.64,-9.19,2.75
189974,8.09,-2.15,5.85,2.76,-9.21,2.90
190023,8.17,-2.24,5.77,2.63,-9.28,2.37
190049,8.18,-2.26,5.97,2.66,-9.18,2.96
190099,8.15,-2.20,5.79,2.62,-9.23,2.76
190125,8.16,-2.26,5.97,2.63,-9.33,2.76
190149,8.05,-2.30,5.61,2.78,-9.22,2.95
190199,8.30,-2.23,5.69,2.65,-9.27,2.88
190224,8.14,-2.21,5.71,2.52,-9.17,2.62
190274,8.21,-2.29,5.64,2.57,-9.23,2.71
190299,8.08,-2.32,5.39,2.70,-9.22,2.87
190349,8.14,-2.26,5.90,2.52,-9.18,3.06
190374,8.13,-2.23,5.64,2.67,-9.27,2.81
190424,8.25,-2.29,5.71,2.71,-9.28,2.74
190449,8.26,-2.18,5.51,2.66,-9.31,2.93
190498,8.17,-2.27,5.63,2.70,-9.15,2.63
190523,8.11,-2.21,5.77,2.52,-9.25,2.90
190573,8.14,-2.26,5.68,2.52,-9.19,2.84
190600,8.20,-2.26,6.13,2.73,-9.20,2.79
190624,8.00,-2.29,5.68,2.59,-9.36,2.81
190674,7.95,-2.19,5.78,2.49,-9.27,2.92
190699,8.09,-2.27,5.33,2.76,-9.17,2.59
190748,8.13,-2.31,5.98,2.63,-9.30,2.80
190774,8.20,-2.28,5.63,2.50,-9.24,3.13
190824,8.27,-2.32,5.71,2.64,-9.23,2.77
190850,8.18,-2.29,5.65,2.74,-9.29,2.59
190899,8.06,-2.24,5.64,2.81,-9.30,2.97
190924,7.90,-2.29,5.89,2.63,-9.22,2.82
190973,8.04,-2.27,5.56,2.70,-9.22,3.01
190999,8.06,-2.29,5.76,2.59,-9.11,2.91
191024,8.16,-2.26,5.72,2.58,-9.18,2.54
191075,8.05,-2.16,5.77,2.82,-9.23,2.99
191099,8.09,-2.35,5.96,2.60,-9.27,2.73
191149,7.98,-2.26,5.86,2.76,-9.29,3.04
191174,8.05,-2.31,5.68,2.51,-9.36,2.77
191223,8.12,-2.29,5.87,2.89,-9.07,2.87
191249,8.15,-2.23,5.56,2.63,-9.19,2.90
191298,8.06,-2.32,5.61,2.57,-9.29,2.81
191325,8.10,-2.29,5.87,2.64,-9.27,3.04
191374,8.20,-2.12,5.35,2.60,-9.11,2.51
191399,8.22,-2.28,5.95,2.67,-9.22,2.82
191424,8.19,-2.32,5.90,2.71,-9.25,2.82
191474,8.20,-2.24,6.00,2.44,-9.23,2.76
191499,8.17,-2.28,5.78,2.76,-9.27,2.91
191548,8.13,-2.25,5.90,2.69,-9.20,2.57
191575,8.19,-2.31,5.96,2.53,-9.15,2.82
191624,7.99,-2.21,5.90,2.67,-9.32,3.10
191649,8.13,-2.31,5.83,2.49,-9.23,3.01
191698,8.24,-2.31,5.85,2.75,-9.12,2.97
191724,8.14,-2.19,5.65,2.71,-9.19,2.68
191773,8.12,-2.26,5.85,2.62,-9.29,2.94
191799,8.17,-2.18,5.62,2.67,-9.16,2.77
191824,8.19,-2.34,5.79,2.59,-9.34,2.59
191875,8.11,-2.19,5.79,2.64,-9.26,2.61
191899,8.14,-2.36,5.89,2.45,-9.24,2.96
191948,8.18,-2.26,5.77,2.61,-9.25,3.11
191974,8.18,-2.25,5.72,2.70,-9.21,2.72
192023,8.16,-2.26,5.88,2.63,-9.22,2.80
192049,8.21,-2.17,5.84,2.61,-9.28,2.84
192099,8.15,-2.24,5.74,2.73,-9.21,2.79
192124,8.09,-2.35,5.67,2.64,-9.31,2.69
192174,8.21,-2.22,5.61,2.65,-9.17,2.79
192199,8.07,-2.29,5.88,2.67,-9.25,2.89
192224,8.15,-2.28,5.87,2.77,-9.38,2.84
192274,8.10,-2.26,5.92,2.68,-9.23,2.96
192300,8.15,-2.33,5.99,2.79,-9.27,2.65
192349,8.06,-2.28,5.54,2.83,-9.31,2.66
192374,8.06,-2.26,5.76,2.65,-9.21,2.90
192423,8.09,-2.26,5.82,2.54,-9.28,2.74
192449,8.04,-2.26,5.84,2.71,-9.32,2.56
192498,8.14,-2.29,5.77,2.53,-9.20,2.79
192524,8.17,-2.24,5.51,2.72,-9.27,2.88
192574,8.09,-2.30,5.88,2.72,-9.26,3.06
192600,8.24,-2.28,5.74,2.67,-9.25,2.76
192624,8.13,-2.30,5.69,2.67,-9.45,2.79
192673,8.15,-2.25,5.48,2.74,-9.28,2.44
192699,8.06,-2.28,5.79,2.69,-9.28,2.90
192748,8.15,-2.22,5.75,2.52,-9.23,2.72
192774,8.08,-2.26,5.70,2.80,-9.28,2.59
192824,8.18,-2.28,5.53,2.76,-9.24,2.95
192849,8.06,-2.19,5.56,2.62,-9.29,2.83
192899,8.09,-2.21,5.81,2.78,-9.34,2.50
192924,8.10,-2.37,5.93,2.59,-9.26,2.72
192973,8.20,-2.23,5.89,2.87,-9.27,2.79
192999,8.17,-2.24,5.73,2.75,-9.17,2.90
193048,8.25,-2.28,5.87,2.59,-9.29,2.87
193074,8.15,-2.28,5.72,2.76,-9.18,2.55
193099,8.11,-2.32,6.05,2.74,-9.31,2.79
193148,8.18,-2.25,5.63,2.69,-9.25,2.89
193174,8.20,-2.14,5.55,2.59,-9.24,2.79
193223,8.12,-2.39,5.55,2.70,-9.17,3.18
193249,8.16,-2.23,5.81,2.68,-9.38,2.91
193298,8.21,-2.29,5.91,2.72,-9.29,2.57
193325,8.09,-2.16,5.55,2.72,-8.72,3.34
193374,8.32,-2.28,5.87,2.41,-9.20,3.05
193399,8.13,-2.29,5.55,2.71,-9.13,2.79
193448,8.13,-2.23,5.74,2.62,-9.12,2.91
193474,8.16,-2.28,5.43,3.02,-9.24,2.25
193499,7.95,-2.19,5.50,2.82,-9.17,3.34
193549,8.21,-2.30,5.71,2.64,-9.29,3.04
